exmp_name,sex,lab,strain,value,eslim_id,parameter_name
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.69386699562498,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89589362349826,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.25985900069967,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.97968165390196,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.63278535302106,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.26267987704132,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92592591059714,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.30406509320417,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.52929738428947,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.56671182013973,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.12066187053947,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70622809244855,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.01638302075239,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79323946943818,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.75887182593397,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.2710950739666,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.00186370942794,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.9759363311718,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.99452422693989,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.02356438016105,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.17745946893261,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.17284762371004,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.06044301054642,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.69137633431252,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89589362349826,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.32809829264833,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.8607297110406,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.8308129500026,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.00369019395397,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.94545778151438,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07584109065754,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.83297979808769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73289633953071,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.84374416467485,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.52936847257181,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07923092441205,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89995042419388,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.16976120150686,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.23265617801961,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.2076732475291,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.30676415017333,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.05698877567833,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.90399083373088,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.14845336057165,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88567903008854,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.15575319035074,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89385903480047,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.13196142579341,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92197333628131,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.71113006304876,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93378449720966,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.17284762371004,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.67122451887522,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.64021428213266,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88977739648083,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.90399083373088,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.85651029549789,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.43720781918519,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07073469658297,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.38439026334577,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.40784192438082,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.58073729549423,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.54961738678043,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.3322045101752,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.21486780347066,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.8264651170665,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.51452606696916,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.49953328238302,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.65065824129374,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.87120101090789,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.7635229971097,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.74950407593037,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.42751468997953,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.23700086262362,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.05400118167797,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.67122451887522,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.6609942506244,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.74950407593037,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.78191432008113,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.75185425327532,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88156379794344,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.48124008933569,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.20680324363393,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.77045944110636,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07584109065754,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.77045944110636,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.22684399451738,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.77045944110636,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.54961738678043,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.71843825635548,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.7681526350084402,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.00186370942794,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.12228393091134,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92986292355648,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73050112880476,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.08597631255158,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.52929738428947,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.97781074596615,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.33467293829041,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.83514196109219,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.81109708683819,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79098467705109,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89182029811063,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.42962561347316,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73766961828337,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.95124371858143,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.5945687746427,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.34380542185368,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.45946628978613,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.2780540442909,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.80220813942094,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.94931879017184,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.75419892023458,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91601502669768,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.62167070442049,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.36729582998647,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.23867845216438,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73766961828337,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70130197411249,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.1904763503465,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.16547504814109,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.74714836223791,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88567903008854,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.98713047791495,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.7681526350084402,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70376806660769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.16976120150686,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.60004824040732,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.4904285153901,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.44680789291421,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.40452517175483,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.03777421073371,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79773385902602,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91402100809082,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.41444260841218,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.22829253473184,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.05004430332552,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89385903480047,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.52929738428947,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.18813844150846,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.4818719696436,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.37449836825309,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.72810016726722,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.32503602069659,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70376806660769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.71357206670431,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.37758751602302,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.87743156065853,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91800507710569,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93769075217672,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.6163087612791,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.57794789340665,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79548918917219,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.86911550441687,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.4904285153901,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.3178157727231,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.61091791264422,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07584109065754,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.14630430115281,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.72810016726722,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.2780540442909,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.15700042115011,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.66356164612965,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70376806660769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79548918917219,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.54095932403731,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91800507710569,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.76584049525006,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.15273602236366,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.53222564406856,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.34638914516716,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.66867674679642,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.30688670219091,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.71113006304876,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.61361696961339,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.53514535417189,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.75419892023458,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,1.38629436111989,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,0.693147180559945,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,4.15575319035074,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,3.41444260841218,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,3.52929738428947,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,2.95491027903374,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Elk4,3.63758615972639,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Ttll4,4.92143971529178,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Ttll4,4.46590811865458,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Ttll4,4.74493212836325,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.68386691229039,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.9740583963476,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.14415227867226,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.18221184049661,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.45631668088323,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.51154543883102,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,Tnfaip1,3.83945231259331,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92789635458444,ESLIM_011_001_001,Response amplitude - BN
